association_role,behavior_annotation_status,behavior_observation_count,birth_time_known,documented_behaviors,eligible_as_behavior_negative,feature_families,independence_groups,needs_behavior_annotation,profile_key,symbolic_feature_count,symbolic_feature_ready
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,stanley_milgram,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,stephen_hawking,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,stephen_king,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,stephen_william_hawking,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,steve_jobs,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,steve_wozniak,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,steven_pinker,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,steven_weinberg,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,subrahmanyan_chandrasekhar,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,sundar_pichai,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,swami_vivekananda,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,søren_kierkegaard,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,t_s_eliot,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,ted_turner,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,temple_grandin,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,tenzing_norgay,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,terence_tao,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,teresa_of_ávila,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,test_compile_person,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,thelonious_monk,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,theodore_roosevelt,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,thich_nhat_hanh,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,thomas_aquinas,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,thomas_edison,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,thomas_hardy,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,thomas_hobbes,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,thomas_jefferson,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,thomas_kuhn,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,thomas_merton,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,thor_heyerdahl,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,tim_berners_lee,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,tim_cook,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,titian,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,toni_morrison,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,travis_kalanick,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,tycho_brahe,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,ulric_neisser,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,ulysses_s_grant,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,ursula_k_le_guin,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,vasco_da_gama,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,vera_rubin,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,victor_hugo,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,viktor_frankl,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,vincent_van_gogh,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,vinton_cerf,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,virgil,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,vo_nguyen_giap,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,voltaire,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,w_b_yeats,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,walt_disney,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,walt_whitman,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,walter_raleigh,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,wassily_kandinsky,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,werner_heisenberg,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,wernher_von_braun,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,wilbur_wright,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,wilhelm_wundt,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,willard_van_orman_quine,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,william_blake,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,william_james,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,william_of_ockham,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,william_shakespeare,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,william_tecumseh_sherman,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,william_the_conqueror,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,winston_leonard_spencer_churchill,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,wolfgang_amadeus_mozart,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,wolfgang_köhler,42,True
