profile_key,name,wikidata_id,source_url,wikipedia_url,category,birth_date,death_date,birth_place,country,gender,occupation,occupations,description,sitelinks,data_quality,notes
marcel_mauss_q295393,Marcel Mauss,Q295393,https://www.wikidata.org/wiki/Q295393,https://en.wikipedia.org/wiki/Marcel_Mauss,philosophy,1872-05-10,1950-02-10,Épinal,France,male,politician,politician; sociologist; ethnologist; anthropologist; professor; philosopher; religious studies scholar; docent,French sociologist and anthropologist (1872-1950),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marcella_of_marseille_q123384654,Marcella of Marseille,Q123384654,https://www.wikidata.org/wiki/Q123384654,https://en.wikipedia.org/wiki/Marcella_of_Marseille,prominent_figure,0100-00-00,0100-00-00,Bethany,,female,caregiver,caregiver; missionary,disciple of Jesus in Catholic tradition,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marco_aiello_q21546499,Marco Aiello,Q21546499,https://www.wikidata.org/wiki/Q21546499,https://en.wikipedia.org/wiki/Marco_Aiello,prominent_figure,1972-01-01,,Fabriano,Italy,male,university teacher,university teacher,Italian researcher and professor (ORCID 0000-0002-0764-2124),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marek_halter_q2349371,Marek Halter,Q2349371,https://www.wikidata.org/wiki/Q2349371,https://en.wikipedia.org/wiki/Marek_Halter,literature,1936-01-27,,Warsaw,France,male,writer,writer; journalist; film director; television director; television writer; film screenwriter; screenwriter; director,Polish and French novelist (born 1936),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marek_j_druzdzel_q80602332,Marek J. Druzdzel,Q80602332,https://www.wikidata.org/wiki/Q80602332,https://en.wikipedia.org/wiki/Marek_Druzdzel,prominent_figure,,,Radom,,male,researcher,researcher,researcher,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marek_kowalkiewicz_q124569041,Marek Kowalkiewicz,Q124569041,https://www.wikidata.org/wiki/Q124569041,https://en.wikipedia.org/wiki/Marek_Kowalkiewicz,science,1978-01-01,,Kołobrzeg,,male,computer scientist,computer scientist; university teacher,Polish-Australian thought leader in artificial intelligence,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marga_minco_q442522,Marga Minco,Q442522,https://www.wikidata.org/wiki/Q442522,https://en.wikipedia.org/wiki/Marga_Minco,literature,1920-03-31,2023-07-10,Ginneken,Kingdom of the Netherlands,female,writer,writer; journalist,Dutch journalist and writer (1920–2023),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
maria_dornelas_q31044094,Maria Dornelas,Q31044094,https://www.wikidata.org/wiki/Q31044094,https://en.wikipedia.org/wiki/Maria_Dornelas,prominent_figure,,,,,female,researcher,researcher,biodiversity researcher,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
maria_göppert_mayer_q57100,Maria Göppert Mayer,Q57100,https://www.wikidata.org/wiki/Q57100,https://en.wikipedia.org/wiki/Maria_Goeppert_Mayer,science,1906-06-28,1972-02-20,Katowice,Germany,female,physicist,physicist; nuclear physicist; university teacher; scientist,German-born American theoretical physicist (1906-1972),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
maria_prokhorova_q18166752,Maria Prokhorova,Q18166752,https://www.wikidata.org/wiki/Q18166752,https://en.wikipedia.org/wiki/Maria_Prokhorova,science,1903-07-20,1993-00-00,Gdovsky District,Soviet Union,female,biologist,biologist,Russian biologist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
maria_ressa_q6761526,Maria Ressa,Q6761526,https://www.wikidata.org/wiki/Q6761526,https://en.wikipedia.org/wiki/Maria_Ressa,literature,1963-10-02,,Manila,Philippines,female,journalist,journalist; editing staff; university teacher,Filipino journalist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
maria_ruth_pineda_cortel_q90583941,Maria Ruth Pineda-Cortel,Q90583941,https://www.wikidata.org/wiki/Q90583941,https://en.wikipedia.org/wiki/Maria_Ruth_B._Pineda-Cortel,science,,,,,female,biologist,biologist,Philippine scientist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
mariam_ghani_q1896600,Mariam Ghani,Q1896600,https://www.wikidata.org/wiki/Q1896600,https://en.wikipedia.org/wiki/Mariam_Ghani,visual_art,1978-01-01,,Brooklyn,United States,female,artist,artist; university teacher; filmmaker; video artist,American artist (born 1978),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
mariam_lamizana_q86735839,Mariam Lamizana,Q86735839,https://www.wikidata.org/wiki/Q86735839,https://en.wikipedia.org/wiki/Mariam_Lamizana,politics,1951-07-26,,Bobo-Dioulasso,Burkina Faso,female,politician,politician; minister,"Burkinabé sociologist, social worker, feminist activist and politician",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
mariama_kesso_diallo_q40268546,Mariama Kesso Diallo,Q40268546,https://www.wikidata.org/wiki/Q40268546,https://en.wikipedia.org/wiki/Mariama_Kesso_Diallo,literature,,,,Guinea,female,novelist,novelist,Guinean writer living in Switzerland,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
mariana_meerhoff_q26400295,Mariana Meerhoff,Q26400295,https://www.wikidata.org/wiki/Q26400295,https://en.wikipedia.org/wiki/Mariana_Meerhoff,science,1975-06-15,,Montevideo,Uruguay,female,professor,professor; biologist,Uruguayan researcher,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marianna_salzmann_q107039,Marianna Salzmann,Q107039,https://www.wikidata.org/wiki/Q107039,https://en.wikipedia.org/wiki/Marianna_Salzmann,literature,1985-08-21,,Volgograd,Germany,female,writer,writer; playwright; screenwriter; opinion journalist,German writer,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marianne_hafting_fyhn_q17061445,Marianne Hafting Fyhn,Q17061445,https://www.wikidata.org/wiki/Q17061445,https://en.wikipedia.org/wiki/Marianne_Fyhn,science,1973-10-11,,,Norway,female,scientist,scientist,Norwegian biologist and neuroscientist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marie_curie_q7186,Marie Curie,Q7186,https://www.wikidata.org/wiki/Q7186,https://en.wikipedia.org/wiki/Marie_Curie,science,1867-11-07,1934-07-04,Warsaw,Second Polish Republic,female,physicist,physicist; chemist; university teacher,Polish-French physicist and chemist (1867–1934),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marie_jahoda_q88878,Marie Jahoda,Q88878,https://www.wikidata.org/wiki/Q88878,https://en.wikipedia.org/wiki/Marie_Jahoda,prominent_figure,1907-01-26,2001-04-28,Vienna,Austria,female,psychologist,psychologist; university teacher; sociologist,British Austrian-born psychologist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marie_france_sagot_q28870460,Marie-France Sagot,Q28870460,https://www.wikidata.org/wiki/Q28870460,https://en.wikipedia.org/wiki/Marie-France_Sagot,film_theater,1956-00-00,,,Brazil,female,bioinformatician,bioinformatician,"French-Brazilian bioinformatician (1956-), Director of Research at INRIA",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marina_the_monk_q543320,Marina the Monk,Q543320,https://www.wikidata.org/wiki/Q543320,https://en.wikipedia.org/wiki/Marina_the_Monk,religion,0715-01-01,0750-01-01,Bithynia,Byzantine Empire,female,monk,monk,5th century Byzantine saint,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marine_carpuat_q93953866,Marine Carpuat,Q93953866,https://www.wikidata.org/wiki/Q93953866,https://en.wikipedia.org/wiki/Marine_Carpuat,prominent_figure,,,,,female,computational linguist,computational linguist,computational linguist at University of Maryland,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
mario_bernasconi_q6764566,Mario Bernasconi,Q6764566,https://www.wikidata.org/wiki/Q6764566,https://en.wikipedia.org/wiki/Mario_Bernasconi_%28sculptor%29,visual_art,1899-02-13,1963-03-19,,Switzerland,male,sculptor,sculptor,Italian artist (1899-1963),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
mario_molina_q19045,Mario Molina,Q19045,https://www.wikidata.org/wiki/Q19045,https://en.wikipedia.org/wiki/Mario_Molina,science,1943-03-19,2020-10-07,Mexico City,Mexico,male,chemist,chemist; engineer; university teacher,Mexican chemical engineer (1943–2020),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marion_marie_stringer_darby_née_büchler_q42741885,Marion Marie Stringer Darby (née Büchler),Q42741885,https://www.wikidata.org/wiki/Q42741885,https://en.wikipedia.org/wiki/Marie_Darby,science,1940-08-02,2019-10-10,Wellington,New Zealand,female,marine biologist,marine biologist; teacher,New Zealand marine biologist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marisol_aguilera_q25917508,Marisol Aguilera,Q25917508,https://www.wikidata.org/wiki/Q25917508,https://en.wikipedia.org/wiki/Marisol_Aguilera,science,2000-00-00,,La Asunción,Venezuela,female,biologist,biologist; professor,Venezuelan biologist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
mark_hollmann_q6768079,Mark Hollmann,Q6768079,https://www.wikidata.org/wiki/Q6768079,https://en.wikipedia.org/wiki/Mark_Hollmann,literature,1963-01-01,,Belleville,United States,male,composer,composer; lyricist; songwriter,American lyricist and composer,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
mark_klempner_q6768411,Mark Klempner,Q6768411,https://www.wikidata.org/wiki/Q6768411,https://en.wikipedia.org/wiki/Mark_Klempner,literature,1956-00-00,2019-03-03,New York City,United States,male,journalist,journalist; historian; folklorist; folk musician,American journalist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marko_milošević_q2201966,Marko Milošević,Q2201966,https://www.wikidata.org/wiki/Q2201966,https://en.wikipedia.org/wiki/Marko_Milo%C5%A1evi%C4%87,politics,1974-07-03,,Belgrade,Serbia,male,businessperson,businessperson; criminal,Serbian politician,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
markos_kyprianou_q511455,Markos Kyprianou,Q511455,https://www.wikidata.org/wiki/Q511455,https://en.wikipedia.org/wiki/Markos_Kyprianou,politics,1960-01-22,,Limassol Municipality,Cyprus,male,politician,politician; lawyer,Cypriot politician,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marlon_dumas_q12369855,Marlon Dumas,Q12369855,https://www.wikidata.org/wiki/Q12369855,https://en.wikipedia.org/wiki/Marlon_Dumas,science,1975-08-22,,,France,male,computer scientist,computer scientist,Honduran computer scientist residing in Estonia (born 1975),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marnie_hughes_warrington_q6772243,Marnie Hughes-Warrington,Q6772243,https://www.wikidata.org/wiki/Q6772243,https://en.wikipedia.org/wiki/Marnie_Hughes-Warrington,prominent_figure,1970-02-17,,Dandenong,Australia,female,historian,historian; university teacher,Australian historian,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marshall_barer_q6773485,Marshall Barer,Q6773485,https://www.wikidata.org/wiki/Q6773485,https://en.wikipedia.org/wiki/Marshall_Barer,literature,1923-02-19,1998-01-01,,United States,male,composer,composer; songwriter,American composer,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marsilius_of_inghen_q704472,Marsilius of Inghen,Q704472,https://www.wikidata.org/wiki/Q704472,https://en.wikipedia.org/wiki/Marsilius_of_Inghen,philosophy,1335-00-00,1396-08-20,Nijmegen,,male,philosopher,philosopher,Dutch philosopher,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
mart_meri_q12369879,Mart Meri,Q12369879,https://www.wikidata.org/wiki/Q12369879,https://en.wikipedia.org/wiki/Mart_Meri,politics,1959-02-15,,Tallinn,Estonia,male,politician,politician; philologist; linguist,Estonian politician (born 1959),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
martha_j_ross_q100797385,Martha J. Ross,Q100797385,https://www.wikidata.org/wiki/Q100797385,https://en.wikipedia.org/wiki/Martha_J._Ross,literature,1923-07-18,2013-04-05,Selma,,female,historian,historian; oral historian; freelance writer; professor,American historian,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
martha_kyrle_q90460,Martha Kyrle,Q90460,https://www.wikidata.org/wiki/Q90460,https://en.wikipedia.org/wiki/Martha_Kyrle,science,1917-04-17,2017-07-15,Vienna,Austria,female,physician,physician; actor; politician; physicist,Austrian physicist (1917–2017),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
martha_s_calderón_q36621511,Martha S. Calderón,Q36621511,https://www.wikidata.org/wiki/Q36621511,https://en.wikipedia.org/wiki/Martha_Calder%C3%B3n_R%C3%ADos,science,1988-00-00,,,Peru,female,phycologist,phycologist; researcher; biologist,Peruvian biologist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
martha_á_hjálmarsdóttir_q85417642,Martha Á Hjálmarsdóttir,Q85417642,https://www.wikidata.org/wiki/Q85417642,https://en.wikipedia.org/wiki/Martha_%C3%81sd%C3%ADs_Hj%C3%A1lmarsd%C3%B3ttir,prominent_figure,,,,Iceland,female,researcher,researcher,researcher,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
marthe_la_perrière_q3295194,Marthe La Perrière,Q3295194,https://www.wikidata.org/wiki/Q3295194,https://en.wikipedia.org/wiki/Marthe_La_Perri%C3%A8re,prominent_figure,1605-01-01,1677-01-12,Alençon,France,female,inventor,inventor,"inventor of the ""point d'Alençon"" (Alençon lace)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
martin_chalfie_q106699,Martin Chalfie,Q106699,https://www.wikidata.org/wiki/Q106699,https://en.wikipedia.org/wiki/Martin_Chalfie,science,1947-01-15,,Chicago,United States,male,biologist,biologist; neuroscientist; chemist; university teacher; professor; cell biologist; biochemist,"American biochemist, cell biologist, and university teacher (born 1947)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
martin_charnin_q3295377,Martin Charnin,Q3295377,https://www.wikidata.org/wiki/Q3295377,https://en.wikipedia.org/wiki/Martin_Charnin,literature,1934-11-24,2019-07-06,New York City,United States,male,songwriter,songwriter; playwright; theatre director; lyricist; librettist,"American lyricist, writer, and theatre director (1934–2019)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
martin_karplus_q903471,Martin Karplus,Q903471,https://www.wikidata.org/wiki/Q903471,https://en.wikipedia.org/wiki/Martin_Karplus,science,1930-03-15,2024-12-28,Vienna,Austria,male,theoretical chemist,theoretical chemist; university teacher; biophysicist; chemist; scientist,Austrian-born American theoretical chemist (1930–2024),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
